개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,주소,구정보,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3000000,3000000-102-2009-00001,2009-01-09,,1,영업/정상,1,영업,,,,,,,110-051,서울특별시 종로구 도렴동 117-1번지 (지상 3층) ,종로구,,궁,2009-01-12 9:20,I,59:59.0,룸살롱,,,룸살롱,,,기타,,상수도전용,,,,,,,,,N,36.2,,,
3000000,3000000-102-2009-00002,2009-01-14,,1,영업/정상,1,영업,,,,,,97.84,110-126,서울특별시 종로구 종로6가 137-2 지하1층 ,종로구,3125,놀이터 노래 주점,2022-08-18 16:50,U,40:00.0,룸살롱,200501.6322,452157.9636,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,97.84,,,
3000000,3000000-102-2009-00004,2009-03-03,,1,영업/정상,1,영업,,,,,02 7627096,,110-850,서울특별시 종로구 효제동 202번지 지상1층 ,종로구,3126,노노유흥주점,2014-12-09 10:06,I,59:59.0,룸살롱,200284.3435,452198.3352,룸살롱,,,,,상수도전용,,,,,,,,,N,75.94,,,
3000000,3000000-102-2009-00005,2009-04-23,,1,영업/정상,1,영업,,,,,,34.63,110-470,서울특별시 종로구 연지동 273 1층 ,종로구,3129,아리랑,2020-07-21 17:06,U,40:00.0,룸살롱,200028.1797,452138.019,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,34.63,,,
3000000,3000000-102-1999-10561,1999-07-12,,1,영업/정상,1,영업,,,,,222674295,,110-111,서울특별시 종로구 관철동 22-0번지 ,종로구,3191,퀸,2013-06-17 16:08,I,59:59.0,룸살롱,198908.2848,451897.9989,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,186.73,,,
3000000,3000000-102-1999-10570,1999-07-15,,1,영업/정상,1,영업,,,,,,93.6,110-420,서울특별시 종로구 관수동 154-1 1층 ,종로구,3191,황궁,2024-09-13 16:32,U,40:00.0,룸살롱,198991.0028,451828.2224,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,93.6,,,
3000000,3000000-102-1999-10620,1999-08-10,,1,영업/정상,1,영업,,,,,02 7629275,97.38,110-126,서울특별시 종로구 종로6가 157-0번지 ,종로구,3124,벤틀리,2019-07-12 16:01,U,40:00.0,룸살롱,200529.9552,452214.2754,룸살롱,,,,우수,,,,,,,,,,N,97.38,,,
3000000,3000000-102-1999-10624,1999-08-13,,1,영업/정상,1,영업,,,,,02 7222828,131.68,110-100,서울특별시 종로구 교남동 46-0번지 지하1층 ,종로구,3180,왕과비노래클럽,2020-04-13 14:02,U,40:00.0,룸살롱,196811.0349,451768.3107,룸살롱,0,0,기타,갑,상수도전용,,,,,,,,,Y,131.68,,,
3000000,3000000-102-2012-00005,2012-12-04,,1,영업/정상,1,영업,,,,,,81.72,110-835,서울특별시 종로구 종로5가 40 1층 ,종로구,3126,황금열차,2024-07-11 7:41,U,40:00.0,기타,200250.1749,452129.6432,기타,0,0,학교정화(상대),,상수도전용,0,0,0,0,0,,0,0,N,81.72,,,
3000000,3000000-102-2013-00001,2013-01-07,,1,영업/정상,1,영업,,,,,02  749 0112,440,110-842,서울특별시 종로구 창신동 442-3 7층 ,종로구,3119,동대문호텔 노래타운,2024-08-07 16:23,U,40:00.0,룸살롱,200840.4283,452076.902,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,N,440,,,
3000000,3000000-102-2013-00002,2013-04-11,,1,영업/정상,1,영업,,,,,,,110-858,서울특별시 종로구 수송동 58번지 두산위브파빌리온 지하 112호,종로구,3150,칸토,2015-05-07 15:41,I,59:59.0,룸살롱,198324.6536,452252.8124,룸살롱,,,기타,,상수도전용,,,,,,,,,N,77.5,,,
3000000,3000000-102-2013-00004,2013-05-27,,1,영업/정상,1,영업,,,,,02  20756786,,110-121,"서울특별시 종로구 종로1가 24번지 르메이에르종로타운 지하2층 B203-1,B203-2 ",종로구,3157,짱 노래광장,2017-06-20 13:59,I,59:59.0,간이주점,198150.3004,452019.2126,간이주점,,,기타,,,,,,,,,,,N,99.87,,,
3000000,3000000-102-2009-00006,2009-04-30,,1,영업/정상,1,영업,,,,,,,110-290,서울특별시 종로구 인사동 262번지 (지상1층) ,종로구,3164,준코뮤직타운 종각점,2018-04-16 11:31,I,59:59.0,룸살롱,198587.3529,452053.1267,룸살롱,,,,,,,,,,,,,,N,695.74,,,
3000000,3000000-102-2009-00007,2009-05-29,,1,영업/정상,1,영업,,,,,,53.63,110-126,서울특별시 종로구 종로6가 244-15 ,종로구,3125,탈랜트,2023-04-18 10:56,U,40:00.0,룸살롱,200487.2698,452159.9004,룸살롱,,,,,,,,,,,,,,N,53.63,,,
3000000,3000000-102-2009-00008,2009-08-31,,1,영업/정상,1,영업,,,,,,,110-825,서울특별시 종로구 숭인동 201-20번지 지하1층 ,종로구,3115,에스비에스(SBS)노래터,2016-07-15 17:23,I,59:59.0,룸살롱,201853.2684,452392.9273,룸살롱,,,기타,,상수도전용,,,,,,,,,N,127.64,,,
3000000,3000000-102-2009-00010,2009-12-22,,1,영업/정상,1,영업,,,,,02  22317658,72.95,110-825,서울특별시 종로구 숭인동 201-28 지하 1층 ,종로구,3115,비너스노래왕,2020-09-10 11:42,U,40:00.0,룸살롱,201850.4628,452407.5088,룸살롱,,,기타,,상수도전용,,,,,,,,,N,72.95,,,
3000000,3000000-102-1999-10678,1999-09-03,,1,영업/정상,1,영업,,,,,,68.99,110-836,서울특별시 종로구 종로5가 246-5번지 ,종로구,3197,킹,2019-04-10 16:24,U,40:00.0,룸살롱,200387.5446,452016.7845,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,68.99,,,
3000000,3000000-102-1999-10689,1999-09-06,,1,영업/정상,1,영업,,,,,222380246,,110-829,서울특별시 종로구 숭인동 1413번지 지하1층 ,종로구,3116,발리,2016-05-09 14:31,I,59:59.0,룸살롱,201875.2633,452427.4476,룸살롱,,,,,,,,,,,,,,N,58.03,,,
3000000,3000000-102-2002-00020,2002-09-10,,1,영업/정상,1,영업,,,,,02 7452965,95.84,110-320,서울특별시 종로구 낙원동 93번지 ,종로구,3133,텐씨씨,2020-04-07 12:41,U,40:00.0,룸살롱,198921.3164,452310.2563,룸살롱,0,0,,,상수도전용,,,,,,,,,N,95.84,,,
3000000,3000000-102-2002-00021,2002-09-11,,1,영업/정상,1,영업,,,,,,,110-130,서울특별시 종로구 청진동 26번지 ,종로구,3158,성진,2008-04-01 14:37,I,59:59.0,룸살롱,198266.9661,452159.6245,룸살롱,0,0,,,,,,,,,,,,N,66.12,,,
3000000,3000000-102-2002-00022,2002-09-19,,1,영업/정상,1,영업,,,,,7653131,,110-370,서울특별시 종로구 묘동 200번지 ,종로구,3139,한일,2014-02-11 15:29,I,59:59.0,룸살롱,199203.1736,452103.9469,룸살롱,0,0,,,상수도전용,,,,,,,,,N,79.8,,,
3000000,3000000-102-2002-00023,2002-09-30,,1,영업/정상,1,영업,,,,,02 7417324,58.14,110-807,서울특별시 종로구 돈의동 19 (지하1층) ,종로구,3133,슬로우(SLOW),2024-11-08 16:43,U,40:00.0,룸살롱,199094.8142,452287.6943,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,58.14,,,
3000000,3000000-102-2002-00024,2002-10-17,,1,영업/정상,1,영업,,,,,02 7419490,38.33,110-842,서울특별시 종로구 창신동 465번지 ,종로구,3119,큐노리방,2020-06-23 18:22,U,40:00.0,룸살롱,200902.8072,452137.5843,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,38.33,,,
3000000,3000000-102-2002-00025,2002-10-21,,1,영업/정상,1,영업,,,,,222728492,67.96,110-836,서울특별시 종로구 종로5가 245 ,종로구,3197,슈퍼맨,2020-11-06 16:21,U,40:00.0,룸살롱,200385.8317,452045.7198,룸살롱,0,0,,,,,,,,,,,,N,67.96,,,
3000000,3000000-102-2010-00003,2010-01-15,,1,영업/정상,1,영업,,,,,,57.85,110-835,서울특별시 종로구 종로5가 94 지상1층 ,종로구,3129,해남촌,2024-08-27 15:26,U,40:00.0,룸살롱,200031.0927,452102.0691,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,57.85,,,
3000000,3000000-102-2010-00004,2010-03-04,,1,영업/정상,1,영업,,,,,,147.4,110-070,서울특별시 종로구 내수동 75번지 용비어천가 지하102호 ,종로구,3173,용비노래주점Ⅱ,2018-12-10 16:40,U,40:00.0,기타,197567.7478,452347.9739,기타,,,,,,,,,,,,,,N,147.4,,,
3000000,3000000-102-2010-00005,2010-03-10,,1,영업/정상,1,영업,,,,,02  7660898,68,110-850,서울특별시 종로구 효제동 227 ,종로구,3126,백제노래장,2021-11-23 10:50,U,40:00.0,룸살롱,200262.9371,452202.8876,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,68,,,
3000000,3000000-102-1973-08257,1973-11-16,,1,영업/정상,1,영업,,,,,222534532,79.12,110-826,서울특별시 종로구 숭인동 313-7번지 ,종로구,3114,헤라,2020-06-23 18:30,U,40:00.0,룸살롱,201334.9191,452243.6314,룸살롱,,,,,,,,,,,,,,N,79.12,,,
3000000,3000000-102-2004-00010,2004-04-29,,1,영업/정상,1,영업,,,,,,75.2,110-320,서울특별시 종로구 낙원동 173-1 지상2층 ,종로구,3139,대가,2025-02-06 13:40,U,40:00.0,룸살롱,198994.5883,452137.4383,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,75.2,,,
3000000,3000000-102-2004-00007,2004-04-29,,1,영업/정상,1,영업,,,,,02 7627814,67.6,110-835,서울특별시 종로구 종로5가 55번지 ,종로구,3126,부영,2019-01-07 16:01,U,40:00.0,룸살롱,200187.1341,452133.172,룸살롱,0,0,학교정화(상대),,상수도전용,,,,,,,,,N,67.6,,,
3000000,3000000-102-2004-00015,2004-12-03,,1,영업/정상,1,영업,,,,,02  22652350,,110-430,서울특별시 종로구 장사동 9-3번지 ,종로구,3193,팡팡노래주점,2017-11-07 17:18,I,59:59.0,룸살롱,199271.4077,451914.1503,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,82.62,,,
3000000,3000000-102-2005-00001,2005-02-04,,1,영업/정상,1,영업,,,,,,,110-851,서울특별시 종로구 효제동 247-2번지 ,종로구,3126,만남,2005-02-04 0:00,I,59:59.0,기타,200141.7633,452140.5221,기타,0,0,기타,,상수도전용,,,,,,,,,N,32.22,,,
3000000,3000000-102-1974-08275,1974-02-27,,1,영업/정상,1,영업,,,,,222348277,99.6,110-826,서울특별시 종로구 숭인동 298-2 ,종로구,3114,샤갈Ⅱ,2025-01-31 13:33,U,40:00.0,룸살롱,201370.3559,452290.3849,룸살롱,,,,,,,,,,,,,,N,99.6,,,
3000000,3000000-102-2005-00004,2005-04-20,,1,영업/정상,1,영업,,,,,,,110-836,서울특별시 종로구 종로5가 214-6번지 지상2층 ,종로구,3196,수정,2012-04-10 13:40,I,59:59.0,간이주점,200266.2893,452029.3426,간이주점,,,,,,,,,,,,,,N,23.14,,,
3000000,3000000-102-2005-00006,2005-09-12,,1,영업/정상,1,영업,,,,,,,110-130,서울특별시 종로구 청진동 88번지 지상2층 ,종로구,,성공노래주점,2006-12-04 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,,,상수도전용,,,,,,,,,N,76.26,,,
3000000,3000000-102-1999-10690,1999-09-07,,1,영업/정상,1,영업,,,,,02 7653450,,110-808,서울특별시 종로구 돈의동 125-1번지 지하1층 ,종로구,3139,여우비,2010-12-01 13:46,I,59:59.0,룸살롱,199174.3833,452150.7788,룸살롱,0,0,기타,을,상수도전용,,,,,,,,,N,69.88,,,
3000000,3000000-102-1999-08303,1999-10-04,,1,영업/정상,1,영업,,,,,02 7346752,86,110-111,서울특별시 종로구 관철동 10-23번지 ,종로구,3190,커플노래주점,2020-04-13 15:20,U,40:00.0,룸살롱,198805.5582,451830.209,룸살롱,,,유흥업소밀집지역,,,,,,,,,,,Y,86,,,
3000000,3000000-102-1999-10757,1999-10-04,,1,영업/정상,1,영업,,,,,02 7669996,,110-844,서울특별시 종로구 충신동 57-4번지 ,종로구,3123,뉴스타,2013-08-14 16:45,I,59:59.0,룸살롱,200314.7033,452601.3151,룸살롱,0,0,기타,갑,상수도전용,,,,,,,,,N,97.1,,,
3000000,3000000-102-2002-00031,2002-12-14,,1,영업/정상,1,영업,,,,,22524383,,110-826,서울특별시 종로구 숭인동 317-20번지 지하1층 ,종로구,3114,문화노래짱유흥주점,2016-08-10 17:00,I,59:59.0,룸살롱,201356.1036,452134.4457,룸살롱,,,,,,,,,,,,,,N,145.04,,,
3000000,3000000-102-2002-00030,2002-12-20,,1,영업/정상,1,영업,,,,,02 7477239,,110-320,서울특별시 종로구 낙원동 193번지 ,종로구,3139,스카이 노래짱,2017-08-25 17:25,I,59:59.0,룸살롱,199068.8681,452059.8133,룸살롱,,,,,,,,,,,,,,N,83.43,,,
3000000,3000000-102-2003-00001,2003-01-07,,1,영업/정상,1,영업,,,,,236754707,95.16,110-320,서울특별시 종로구 낙원동 198 ,종로구,3139,음치,2022-03-21 15:12,U,40:00.0,룸살롱,199004.1523,452067.8933,룸살롱,,,,,,,,,,,,,,N,95.16,,,
3000000,3000000-102-2003-00002,2003-01-15,,1,영업/정상,1,영업,,,,,222663050,,110-430,서울특별시 종로구 장사동 130-1번지 ,종로구,3193,카스바,2003-01-15 0:00,I,59:59.0,룸살롱,199461.8723,451899.8935,룸살롱,0,0,,,상수도전용,,,,,,,,,N,64.06,,,
3000000,3000000-102-2003-00003,2003-01-21,,1,영업/정상,1,영업,,,,,02 7438462,60.12,110-835,서울특별시 종로구 종로5가 42-1 메디칼라움빌딩 ,종로구,3126,초원,2021-08-30 13:35,U,40:00.0,룸살롱,200259.7545,452113.1509,룸살롱,,,,,,,,,,,,,,N,60.12,,,
3000000,3000000-102-2003-00009,2003-06-19,,1,영업/정상,1,영업,,,,,236725257,67.51,110-842,서울특별시 종로구 창신동 444-9 임진빌딩 ,종로구,3119,앵콜 노래빠,2023-02-21 9:53,U,40:00.0,룸살롱,200833.1214,452040.3239,룸살롱,,,,,,,,,,,,,,N,67.51,,,
3000000,3000000-102-2000-11355,2000-06-23,,1,영업/정상,1,영업,,,,,02 7371788,186,110-071,"서울특별시 종로구 당주동 2-2번지 지하1,2층 ",종로구,3173,닉스 노래방식 주점,2019-03-27 10:44,U,40:00.0,룸살롱,197657.2981,452243.5967,룸살롱,0,0,,,,,,,,,,,,N,186,,,
3000000,3000000-102-2000-11380,2000-07-03,,1,영업/정상,1,영업,,,,,222686825,,110-836,서울특별시 종로구 종로5가 231-22번지 ,종로구,3197,해주집,2004-04-07 0:00,I,59:59.0,룸살롱,200329.0216,452034.3728,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,34.2,,,
3000000,3000000-102-2000-11387,2000-07-04,,1,영업/정상,1,영업,,,,,222643207,,110-836,서울특별시 종로구 종로5가 231-22번지 (지상1~2층) ,종로구,3197,황주집,2017-09-25 14:03,I,59:59.0,룸살롱,200329.0216,452034.3728,룸살롱,,1,유흥업소밀집지역,,,,,,,,,,,N,64.65,,,
3000000,3000000-102-1999-10338,1999-11-04,,1,영업/정상,1,영업,,,,,,86.85,110-836,서울특별시 종로구 종로5가 231-25 지상2층 ,종로구,3197,폭스노래주점,2024-11-25 16:24,U,40:00.0,룸살롱,200365.066,452034.6679,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,N,86.85,,,
3000000,3000000-102-1999-10838,1999-11-05,,1,영업/정상,1,영업,,,,,02 7399496,,110-071,서울특별시 종로구 당주동 23-6번지 ,종로구,,비너스클럽,2001-05-09 0:00,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,72.08,,,
3000000,3000000-102-1999-10841,1999-11-06,,1,영업/정상,1,영업,,,,,02 7435177,,110-250,서울특별시 종로구 재동 92-0번지 ,종로구,3059,세바퀴,2014-03-18 17:12,I,59:59.0,룸살롱,198709.4703,452773.6231,룸살롱,0,0,기타,기타,,,,,,,,,,N,71,,,
3000000,3000000-102-2011-00005,2011-04-22,,1,영업/정상,1,영업,,,,,,,110-835,서울특별시 종로구 종로5가 54번지 (지하1층) ,종로구,3126,싸다구,2016-10-14 16:52,I,59:59.0,룸살롱,200197.5793,452129.3207,룸살롱,,,,,,,,,,,,,,N,97.82,,,
3000000,3000000-102-2019-00001,2019-03-20,,1,영업/정상,1,영업,,,,,,115.5,110-835,서울특별시 종로구 종로5가 115 ,종로구,3129,땡큐노래팡,2024-06-21 11:28,U,40:00.0,노래클럽,199923.9322,452161.0248,노래클럽,0,0,,,,0,0,0,0,0,,0,0,Y,115.5,,,
3000000,3000000-102-2023-00001,2023-08-01,,1,영업/정상,1,영업,,,,,,98.11,110-123,서울특별시 종로구 종로3가 6 4층 ,종로구,3139,뭉클7080생음악라이브,2023-08-01 16:38,I,18:51.0,기타,199041.0092,452032.2396,기타,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,Y,98.11,,,
3000000,3000000-102-1985-08263,1985-01-23,,1,영업/정상,1,영업,,,,,02 7621745,,110-835,서울특별시 종로구 종로5가 77-0번지 ,종로구,3126,상주집,2013-10-04 14:41,I,59:59.0,룸살롱,200133.9022,452123.576,룸살롱,,,,,,,,,,,,,,N,124,,,
3000000,3000000-102-1985-08250,1985-06-07,,1,영업/정상,1,영업,,,,,222354172,,110-826,서울특별시 종로구 숭인동 316-2번지 ,종로구,3114,샤갈노래주점,2016-07-15 17:25,I,59:59.0,스텐드바,201342.276,452159.2017,스텐드바,2,3,기타,갑,상수도전용,,,,,,,,,N,111.25,,,
3000000,3000000-102-1999-08339,1999-10-06,,1,영업/정상,1,영업,,,,,02 7208127,,110-111,서울특별시 종로구 관철동 18-13번지 (지상3층) ,종로구,3189,라세느,2011-05-31 13:59,I,59:59.0,요정,198651.1198,451931.5084,요정,,,,,,,,,,,,,,N,142.24,,,
3000000,3000000-102-1999-08267,1999-10-21,,1,영업/정상,1,영업,,,,,02 8222037,,110-090,서울특별시 종로구 교북동 12-19번지 ,종로구,,모델노래크럽,2011-06-13 13:53,I,59:59.0,카바레,,,카바레,0,0,기타,갑,상수도전용,,,,,,,,,N,80.04,,,
3000000,3000000-102-1984-08262,1984-03-27,,1,영업/정상,1,영업,,,,,222660500,,110-836,"서울특별시 종로구 종로5가 503-15번지 16,27,28 ",종로구,3197,뉴 유성 메들리,2010-10-26 17:11,I,59:59.0,스텐드바,200282.9678,451960.6662,스텐드바,0,0,기타,갑,상수도전용,,,,,,,,,N,114.26,,,
3000000,3000000-102-1984-08343,1984-05-21,,1,영업/정상,1,영업,,,,,02 7477494,,110-320,서울특별시 종로구 낙원동 225-0번지 지하1층 ,종로구,3140,홍콩가,2012-09-07 11:38,I,59:59.0,요정,198939.5938,452197.7893,요정,3,5,기타,갑,상수도전용,,,,,,,,,N,85.76,,,
3000000,3000000-102-1984-08324,1984-05-22,,1,영업/정상,1,영업,,,,,02 7365098,73.26,110-122,서울특별시 종로구 종로2가 8-4번지 ,종로구,3164,오렌지바,2019-11-27 15:28,U,40:00.0,룸살롱,198572.8391,452022.3732,룸살롱,0,0,,,,,,,,,,,,N,73.26,,,
3000000,3000000-102-1999-10879,1999-11-20,,1,영업/정상,1,영업,,,,,02 7441607,35.2,110-836,서울특별시 종로구 종로5가 231-25 ,종로구,3197,호박,2023-02-20 13:19,U,40:00.0,룸살롱,200365.066,452034.6679,룸살롱,,,,,,,,,,,,,,N,35.2,,,
3000000,3000000-102-1999-10907,1999-11-29,,1,영업/정상,1,영업,,,,,02 7336030,,110-130,서울특별시 종로구 청진동 80번지 지하1층 ,종로구,,황제,2009-10-16 14:17,I,59:59.0,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,84.43,,,
3000000,3000000-102-1999-08295,1999-12-07,,1,영업/정상,1,영업,,,,,,,110-300,서울특별시 종로구 관훈동 198-30번지 지하1층 ,종로구,,갤럭시 노래주점,2014-04-14 14:54,I,59:59.0,룸살롱,,,룸살롱,,,기타,,상수도전용,,,,,,,,,N,180.78,,,
3000000,3000000-102-1999-08317,1999-12-08,,1,영업/정상,1,영업,,,,,02 7205964,95.27,110-111,서울특별시 종로구 관철동 11-3 지하1층 ,종로구,3190,스타노래,2024-11-05 17:38,U,40:00.0,룸살롱,198758.73,451810.488,룸살롱,,,,,,,,,,,,,,N,95.27,,,
3000000,3000000-102-1999-10933,1999-12-10,,1,영업/정상,1,영업,,,,,222676393,28.75,110-836,서울특별시 종로구 종로5가 231-16번지 지상1층 ,종로구,3197,야화,2020-04-13 15:18,U,40:00.0,룸살롱,200299.3989,452034.8321,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,Y,28.75,,,
3000000,3000000-102-1999-08266,1999-12-15,,1,영업/정상,1,영업,,,,,02 3963982,194.75,110-111,서울특별시 종로구 관철동 11-24 ,종로구,3190,토마토,2024-11-05 17:35,U,40:00.0,스텐드바,198743.1895,451823.2356,스텐드바,,,,,,,,,,,,,,N,194.75,,,
3000000,3000000-102-1999-10987,1999-12-30,,1,영업/정상,1,영업,,,,,02 7378780,,110-130,서울특별시 종로구 청진동 11-6번지 ,종로구,3158,투투노래주점,2018-11-26 13:25,U,40:00.0,룸살롱,198237.9295,452179.9983,룸살롱,,,,,,,,,,,,,,N,91.92,,,
3000000,3000000-102-1999-10985,1999-12-30,,1,영업/정상,1,영업,,,,,,150.64,110-842,서울특별시 종로구 창신동 464-4  (지상2층) ,종로구,3119,탬버린,2024-08-07 16:21,U,40:00.0,룸살롱,200899.7091,452134.5454,룸살롱,0,0,기타,,상수도전용,0,0,0,0,0,,0,0,Y,150.64,,,
3000000,3000000-102-2003-00017,2003-08-21,,1,영업/정상,1,영업,,,,,,87.8,110-320,서울특별시 종로구 낙원동 173-1 지하1층 ,종로구,3139,TENSION,2022-12-16 15:09,U,40:00.0,스텐드바,198994.5883,452137.4383,스텐드바,,,,,,,,,,,,,,N,87.8,,,
3000000,3000000-102-2003-00018,2003-08-27,,1,영업/정상,1,영업,,,,,02 9671248,90,110-480,서울특별시 종로구 효제동 318-1번지 ,종로구,3129,초이스,2018-12-31 13:59,U,40:00.0,룸살롱,200078.6092,452158.6089,룸살롱,,,,,,,,,,,,,,N,90,,,
3000000,3000000-102-2003-00019,2003-09-05,,1,영업/정상,1,영업,,,,,02  725 1863,46.58,110-111,서울특별시 종로구 관철동 43-14 지하1층 ,종로구,3189,벤츠,2023-05-23 15:48,U,40:00.0,룸살롱,198524.7929,451892.9747,룸살롱,2,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,46.58,,,
3000000,3000000-102-2000-11304,2000-05-29,,1,영업/정상,1,영업,,,,,222773914,,110-836,서울특별시 종로구 종로5가 231-22번지 지상1~2층 ,종로구,3197,자매집,2017-03-14 13:31,I,59:59.0,룸살롱,200329.0216,452034.3728,룸살롱,,,,,,,,,,,,,,N,56.11,,,
3000000,3000000-102-2000-11319,2000-06-02,,1,영업/정상,1,영업,,,,,02 2315366,95.7,110-826,서울특별시 종로구 숭인동 252번지 ,종로구,3114,행운,2020-06-23 18:23,U,40:00.0,룸살롱,201486.2963,452304.7243,룸살롱,0,0,기타,기타,,,,,,,,,,N,95.7,,,
3000000,3000000-102-2000-11042,2000-02-01,,1,영업/정상,1,영업,,,,,02  741 4109,97.01,110-808,서울특별시 종로구 돈의동 128-2 ,종로구,3139,오퍼스(Opus),2021-12-22 17:42,U,40:00.0,룸살롱,199174.3718,452124.3334,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,97.01,,,
